_id,version,id,timestamp,stored,actor,verb,object,result,authority,context
68d37c2a8c4188001ddc0909,1.0.0,80506f36-637b-467b-ab9d-9f700811a5ae,2025-09-24T05:05:46.705Z,2025-09-24T05:05:46.705Z,"{""objectType"":""Agent"",""name"":""學生-E617EF60434429EE99C62985A8330C2F"",""account"":{""name"":""E617EF60434429EE99C62985A8330C2F"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""撿起耳機"",""en-US"":""Pick Up Earphone""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/pick-up-earphone""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d37adf8c4188001ddc0908,1.0.0,1e9510dc-fa8e-40aa-89df-9c17a24c672a,2025-09-24T05:00:15.873Z,2025-09-24T05:00:15.873Z,"{""objectType"":""Agent"",""name"":""學生-640AF8B44587BA8F87D4FC9888146A04"",""account"":{""name"":""640AF8B44587BA8F87D4FC9888146A04"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""撿起耳機"",""en-US"":""Pick Up Earphone""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/pick-up-earphone""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d276078c4188001ddc0907,1.0.0,35c126ce-cd65-490b-a039-1fa303d0b7fc,2025-09-23T10:27:19.412Z,2025-09-23T10:27:19.412Z,"{""objectType"":""Agent"",""name"":""學生-D511EC214A689DAE72E3CAA6AB9B2BD8"",""account"":{""name"":""D511EC214A689DAE72E3CAA6AB9B2BD8"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""撿起耳機"",""en-US"":""Pick Up Earphone""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/pick-up-earphone""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d212d28c4188001ddc0906,1.0.0,63dbf296-9253-4458-bed8-89aee3d6bb41,2025-09-23T03:24:02.616Z,2025-09-23T03:24:02.616Z,"{""objectType"":""Agent"",""name"":""學生-CCE8773545462EF2D21D89B83FDF0383"",""account"":{""name"":""CCE8773545462EF2D21D89B83FDF0383"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d212a78c4188001ddc0905,1.0.0,5bb3e353-c6ec-404e-b851-e564effb2940,2025-09-23T03:23:19.499Z,2025-09-23T03:23:19.499Z,"{""objectType"":""Agent"",""name"":""學生-1A406D3A4402AC95FA4328AEB8A41E2D"",""account"":{""name"":""1A406D3A4402AC95FA4328AEB8A41E2D"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d211dd8c4188001ddc0904,1.0.0,595767bb-b73a-4337-99d0-064138904e5e,2025-09-23T03:19:57.422Z,2025-09-23T03:19:57.422Z,"{""objectType"":""Agent"",""name"":""學生-79F100FC4A85D93E29D3D58022DFC45E"",""account"":{""name"":""79F100FC4A85D93E29D3D58022DFC45E"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d211958c4188001ddc0903,1.0.0,d1bc59ea-3404-495b-96b7-7b4cec6f3d2f,2025-09-23T03:18:45.096Z,2025-09-23T03:18:45.096Z,"{""objectType"":""Agent"",""name"":""學生-DF21E0B64E1CB5A0C47764ADDF0D19C2"",""account"":{""name"":""DF21E0B64E1CB5A0C47764ADDF0D19C2"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68d204f68c4188001ddc0902,1.0.0,44cab137-8420-4230-a683-7bdb0ee23076,2025-09-23T02:24:54.722Z,2025-09-23T02:24:54.722Z,"{""objectType"":""Agent"",""name"":""學生-775D4E5A45BFCE3A2A71AE8857305142"",""account"":{""name"":""775D4E5A45BFCE3A2A71AE8857305142"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68cd644e8c4188001ddc0901,1.0.0,5aa1821c-62b6-45e0-9f90-954a5614d45c,2025-09-19T14:10:22.546Z,2025-09-19T14:10:22.546Z,"{""objectType"":""Agent"",""name"":""學生-E4F7FA48444697719E3631A62CC5E6AA"",""account"":{""name"":""E4F7FA48444697719E3631A62CC5E6AA"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob01"":""檢查休息艙"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob02"":""檢查廁所"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob03"":""檢查穹頂艙""}}"
68cd48db8c4188001ddc0900,1.0.0,b150cf54-c28e-4be3-b751-edf6cbbbbc23,2025-09-19T12:13:15.213Z,2025-09-19T12:13:15.213Z,"{""objectType"":""Agent"",""name"":""學生-508E02B0457379C2FE7920B3EF737EB9"",""account"":{""name"":""508E02B0457379C2FE7920B3EF737EB9"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68cd486b8c4188001ddc08ff,1.0.0,9486e7b8-8c06-4c75-b286-7f5c413b7b74,2025-09-19T12:11:23.541Z,2025-09-19T12:11:23.541Z,"{""objectType"":""Agent"",""name"":""學生-539613274F9818C450A34993B62274B1"",""account"":{""name"":""539613274F9818C450A34993B62274B1"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob01"":""檢查休息艙"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob02"":""檢查廁所"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_node2_s01_ob03"":""檢查穹頂艙""}}"
68cd47788c4188001ddc08fe,1.0.0,363d33a4-8789-4ba8-8933-8891ecd38916,2025-09-19T12:07:20.227Z,2025-09-19T12:07:20.227Z,"{""objectType"":""Agent"",""name"":""學生-E0993B8641388C10DF36D08BE5EB8452"",""account"":{""name"":""E0993B8641388C10DF36D08BE5EB8452"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68cd45b28c4188001ddc08fd,1.0.0,e8b61109-3e0d-4f3b-9f6c-60785e2b3bd8,2025-09-19T11:59:46.254Z,2025-09-19T11:59:46.254Z,"{""objectType"":""Agent"",""name"":""學生-562DC2EF4BDD17B022B74D8A1B23EB31"",""account"":{""name"":""562DC2EF4BDD17B022B74D8A1B23EB31"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68cd2ca28c4188001ddc08fc,1.0.0,2189b658-8a7f-49b8-8f21-c9f8430c24fa,2025-09-19T10:12:50.471Z,2025-09-19T10:12:50.471Z,"{""objectType"":""Agent"",""name"":""學生-268DAEFE474C064EAEE063869C78A7E4"",""account"":{""name"":""268DAEFE474C064EAEE063869C78A7E4"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68cd28378c4188001ddc08fb,1.0.0,3c3a0c57-d9e4-442d-864d-6cb8e5aa4de4,2025-09-19T09:53:59.090Z,2025-09-19T09:53:59.090Z,"{""objectType"":""Agent"",""name"":""學生-1228DBB14AF32FF1D83BCAB482F966E9"",""account"":{""name"":""1228DBB14AF32FF1D83BCAB482F966E9"",""homePage"":""https://vrspace.local""}}","{""id"":""http://adlnet.gov/expapi/verbs/enter_sections"",""display"":{""zh-TW"":""進入"",""en-US"":""Enter""}}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""節點艙2"",""en-US"":""Node2""}},""id"":""https://example.org/vr/activity/node2""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning""}"
68c8e1678c4188001ddc08fa,1.0.0,b6b69b72-1e4e-4e36-be68-4c4e1aea764c,2025-09-16T04:02:47.825Z,2025-09-16T04:02:47.825Z,"{""objectType"":""Agent"",""name"":""學生-5D703AC3409AF3D79579868122718236"",""account"":{""name"":""5D703AC3409AF3D79579868122718236"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘電梯向上"",""en-US"":""Take  Lift To Go Up""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take--lift-to-go-up""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_sc_test_s03_ob01"":""進入太空艙""}}"
68c8e0948c4188001ddc08f9,1.0.0,b4adda11-2059-47eb-9302-077be9d72c00,2025-09-16T03:59:16.236Z,2025-09-16T03:59:16.236Z,"{""objectType"":""Agent"",""name"":""學生-5D703AC3409AF3D79579868122718236"",""account"":{""name"":""5D703AC3409AF3D79579868122718236"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""按下控制器按鈕-F"",""en-US"":""pressed controller button-F""},""id"":""http://adlnet.gov/expapi/verbs/pressed/F""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""搭乘展示廳電梯向下"",""en-US"":""Take Exhibition Lift To Go Down""}},""id"":""https://nccu-rb521.nccu.edu.tw/vr/activity/take-exhibition-lift-to-go-down""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_sc_test_s01_ob01"":""搭乘接駁車"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_sc_test_s01_ob02"":""觀看太陽系星球的介紹""}}"
68c8e0308c4188001ddc08f8,1.0.0,41e1ea06-f1ff-4224-b823-a3df91647a79,2025-09-16T03:57:36.591Z,2025-09-16T03:57:36.591Z,"{""objectType"":""Agent"",""name"":""學生-B9541BFF48125E99D1369092034904E4"",""account"":{""name"":""B9541BFF48125E99D1369092034904E4"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""提交了答案"",""en-US"":""submitted answer""},""id"":""http://id.tincanapi.com/verb/submitted""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""任務 2 問題 1"",""en-US"":""Mission 2 Question 1""},""type"":""http://adlnet.gov/expapi/activities/cmi.interaction"",""interactionType"":""numeric""},""id"":""https://nccu-rb521.nccu.edu.tw/vr/quiz/mission2/q1""}","{""response"":""10&10"",""completion"":false}","{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_ms2_s7_ob01"":""維修獵風者號""}}"
68c8dfdd8c4188001ddc08f7,1.0.0,ca7281fc-1064-475e-a0ef-f0793da018a3,2025-09-16T03:56:13.413Z,2025-09-16T03:56:13.413Z,"{""objectType"":""Agent"",""name"":""學生-B9541BFF48125E99D1369092034904E4"",""account"":{""name"":""B9541BFF48125E99D1369092034904E4"",""homePage"":""https://vrspace.local""}}","{""display"":{""zh-TW"":""提交了答案"",""en-US"":""submitted answer""},""id"":""http://id.tincanapi.com/verb/submitted""}","{""objectType"":""Activity"",""definition"":{""name"":{""zh-TW"":""任務 2 問題 1"",""en-US"":""Mission 2 Question 1""},""type"":""http://adlnet.gov/expapi/activities/cmi.interaction"",""interactionType"":""numeric""},""id"":""https://nccu-rb521.nccu.edu.tw/vr/quiz/mission2/q1""}","{""response"":""10&10"",""completion"":false}","{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}","{""language"":""zh-TW"",""platform"":""VR Learning"",""extensions"":{""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-device"":""裝置1"",""https://nccu-rb521&46;nccu&46;edu&46;tw/xapi/extensions/vr-current-task/q_ms2_s7_ob01"":""維修獵風者號""}}"
